PlayerID,EventName,Difficulty
161,Gameweek 30,3
161,Gameweek 31,2
161,Gameweek 32,2
161,Gameweek 33,3
161,Gameweek 34,2
161,Gameweek 35,4
161,Gameweek 36,3
161,Gameweek 37,3
161,Gameweek 38,2
162,Gameweek 26,2
162,Gameweek 27,2
162,Gameweek 28,3
162,Gameweek 29,3
162,Gameweek 30,3
162,Gameweek 31,2
162,Gameweek 32,2
162,Gameweek 33,3
162,Gameweek 34,2
162,Gameweek 35,4
162,Gameweek 36,3
162,Gameweek 37,3
162,Gameweek 38,2
163,Gameweek 26,2
163,Gameweek 27,2
163,Gameweek 28,3
163,Gameweek 29,3
163,Gameweek 30,3
163,Gameweek 31,2
163,Gameweek 32,2
163,Gameweek 33,3
163,Gameweek 34,2
163,Gameweek 35,4
163,Gameweek 36,3
163,Gameweek 37,3
163,Gameweek 38,2
164,Gameweek 26,2
164,Gameweek 27,2
164,Gameweek 28,3
164,Gameweek 29,3
164,Gameweek 30,3
164,Gameweek 31,2
164,Gameweek 32,2
164,Gameweek 33,3
164,Gameweek 34,2
164,Gameweek 35,4
164,Gameweek 36,3
164,Gameweek 37,3
164,Gameweek 38,2
165,Gameweek 26,2
165,Gameweek 27,2
165,Gameweek 28,3
165,Gameweek 29,3
165,Gameweek 30,3
165,Gameweek 31,2
165,Gameweek 32,2
165,Gameweek 33,3
165,Gameweek 34,2
165,Gameweek 35,4
165,Gameweek 36,3
165,Gameweek 37,3
165,Gameweek 38,2
166,Gameweek 26,2
166,Gameweek 27,2
166,Gameweek 28,3
166,Gameweek 29,3
166,Gameweek 30,3
166,Gameweek 31,2
166,Gameweek 32,2
166,Gameweek 33,3
166,Gameweek 34,2
166,Gameweek 35,4
166,Gameweek 36,3
166,Gameweek 37,3
166,Gameweek 38,2
167,Gameweek 26,2
167,Gameweek 27,2
167,Gameweek 28,3
167,Gameweek 29,3
167,Gameweek 30,3
167,Gameweek 31,2
167,Gameweek 32,2
167,Gameweek 33,3
167,Gameweek 34,2
167,Gameweek 35,4
167,Gameweek 36,3
167,Gameweek 37,3
167,Gameweek 38,2
168,Gameweek 26,2
168,Gameweek 27,2
168,Gameweek 28,3
168,Gameweek 29,3
168,Gameweek 30,3
168,Gameweek 31,2
168,Gameweek 32,2
168,Gameweek 33,3
168,Gameweek 34,2
168,Gameweek 35,4
168,Gameweek 36,3
168,Gameweek 37,3
168,Gameweek 38,2
169,Gameweek 26,2
169,Gameweek 27,2
169,Gameweek 28,3
169,Gameweek 29,3
169,Gameweek 30,3
169,Gameweek 31,2
169,Gameweek 32,2
169,Gameweek 33,3
169,Gameweek 34,2
169,Gameweek 35,4
169,Gameweek 36,3
169,Gameweek 37,3
169,Gameweek 38,2
170,Gameweek 26,2
170,Gameweek 27,2
170,Gameweek 28,3
170,Gameweek 29,3
170,Gameweek 30,3
170,Gameweek 31,2
170,Gameweek 32,2
170,Gameweek 33,3
170,Gameweek 34,2
170,Gameweek 35,4
170,Gameweek 36,3
170,Gameweek 37,3
170,Gameweek 38,2
171,Gameweek 26,2
171,Gameweek 27,2
171,Gameweek 28,3
171,Gameweek 29,3
171,Gameweek 30,3
171,Gameweek 31,2
171,Gameweek 32,2
171,Gameweek 33,3
171,Gameweek 34,2
171,Gameweek 35,4
171,Gameweek 36,3
171,Gameweek 37,3
171,Gameweek 38,2
172,Gameweek 26,2
172,Gameweek 27,2
172,Gameweek 28,3
172,Gameweek 29,3
172,Gameweek 30,3
172,Gameweek 31,2
172,Gameweek 32,2
172,Gameweek 33,3
172,Gameweek 34,2
172,Gameweek 35,4
172,Gameweek 36,3
172,Gameweek 37,3
172,Gameweek 38,2
173,Gameweek 26,2
173,Gameweek 27,2
173,Gameweek 28,3
173,Gameweek 29,3
173,Gameweek 30,3
173,Gameweek 31,2
173,Gameweek 32,2
173,Gameweek 33,3
173,Gameweek 34,2
173,Gameweek 35,4
173,Gameweek 36,3
173,Gameweek 37,3
173,Gameweek 38,2
174,Gameweek 26,2
174,Gameweek 27,2
174,Gameweek 28,3
174,Gameweek 29,3
174,Gameweek 30,3
174,Gameweek 31,2
174,Gameweek 32,2
174,Gameweek 33,3
174,Gameweek 34,2
174,Gameweek 35,4
174,Gameweek 36,3
174,Gameweek 37,3
174,Gameweek 38,2
175,Gameweek 26,2
175,Gameweek 27,2
175,Gameweek 28,3
175,Gameweek 29,3
175,Gameweek 30,3
175,Gameweek 31,2
175,Gameweek 32,2
175,Gameweek 33,3
175,Gameweek 34,2
175,Gameweek 35,4
175,Gameweek 36,3
175,Gameweek 37,3
175,Gameweek 38,2
176,Gameweek 26,2
176,Gameweek 27,2
176,Gameweek 28,3
176,Gameweek 29,3
176,Gameweek 30,3
176,Gameweek 31,2
176,Gameweek 32,2
176,Gameweek 33,3
176,Gameweek 34,2
176,Gameweek 35,4
176,Gameweek 36,3
176,Gameweek 37,3
176,Gameweek 38,2
177,Gameweek 26,2
177,Gameweek 27,2
177,Gameweek 28,3
177,Gameweek 29,3
177,Gameweek 30,3
177,Gameweek 31,2
177,Gameweek 32,2
177,Gameweek 33,3
177,Gameweek 34,2
177,Gameweek 35,4
177,Gameweek 36,3
177,Gameweek 37,3
177,Gameweek 38,2
178,Gameweek 26,2
178,Gameweek 27,2
178,Gameweek 28,3
178,Gameweek 29,3
178,Gameweek 30,3
178,Gameweek 31,2
178,Gameweek 32,2
178,Gameweek 33,3
178,Gameweek 34,2
178,Gameweek 35,4
178,Gameweek 36,3
178,Gameweek 37,3
178,Gameweek 38,2
179,Gameweek 26,2
179,Gameweek 27,2
179,Gameweek 28,3
179,Gameweek 29,3
179,Gameweek 30,3
179,Gameweek 31,2
179,Gameweek 32,2
179,Gameweek 33,3
179,Gameweek 34,2
179,Gameweek 35,4
179,Gameweek 36,3
179,Gameweek 37,3
179,Gameweek 38,2
180,Gameweek 26,2
180,Gameweek 27,2
180,Gameweek 28,3
180,Gameweek 29,3
180,Gameweek 30,3
180,Gameweek 31,2
180,Gameweek 32,2
180,Gameweek 33,3
180,Gameweek 34,2
180,Gameweek 35,4
180,Gameweek 36,3
180,Gameweek 37,3
180,Gameweek 38,2
181,Gameweek 26,2
181,Gameweek 27,2
181,Gameweek 28,3
181,Gameweek 29,3
181,Gameweek 30,3
181,Gameweek 31,2
181,Gameweek 32,2
181,Gameweek 33,3
181,Gameweek 34,2
181,Gameweek 35,4
181,Gameweek 36,3
181,Gameweek 37,3
181,Gameweek 38,2
182,Gameweek 26,2
182,Gameweek 27,2
182,Gameweek 28,3
182,Gameweek 29,3
182,Gameweek 30,3
182,Gameweek 31,2
182,Gameweek 32,2
182,Gameweek 33,3
182,Gameweek 34,2
182,Gameweek 35,4
182,Gameweek 36,3
182,Gameweek 37,3
182,Gameweek 38,2
183,Gameweek 26,2
183,Gameweek 27,2
183,Gameweek 28,3
183,Gameweek 29,3
183,Gameweek 30,3
183,Gameweek 31,2
183,Gameweek 32,2
183,Gameweek 33,3
183,Gameweek 34,2
183,Gameweek 35,4
183,Gameweek 36,3
183,Gameweek 37,3
183,Gameweek 38,2
184,Gameweek 26,2
184,Gameweek 27,2
184,Gameweek 28,3
184,Gameweek 29,3
184,Gameweek 30,3
184,Gameweek 31,2
184,Gameweek 32,2
184,Gameweek 33,3
184,Gameweek 34,2
184,Gameweek 35,4
184,Gameweek 36,3
184,Gameweek 37,3
184,Gameweek 38,2
200,Gameweek 26,2
200,Gameweek 27,2
200,Gameweek 28,3
200,Gameweek 29,3
200,Gameweek 30,3
200,Gameweek 31,2
200,Gameweek 32,2
200,Gameweek 33,3
200,Gameweek 34,2
200,Gameweek 35,4
200,Gameweek 36,3
200,Gameweek 37,3
200,Gameweek 38,2
475,Gameweek 26,2
475,Gameweek 27,2
475,Gameweek 28,3
475,Gameweek 29,3
475,Gameweek 30,3
475,Gameweek 31,2
475,Gameweek 32,2
475,Gameweek 33,3
475,Gameweek 34,2
475,Gameweek 35,4
475,Gameweek 36,3
475,Gameweek 37,3
475,Gameweek 38,2
594,Gameweek 26,2
594,Gameweek 27,2
594,Gameweek 28,3
594,Gameweek 29,3
594,Gameweek 30,3
594,Gameweek 31,2
594,Gameweek 32,2
594,Gameweek 33,3
594,Gameweek 34,2
594,Gameweek 35,4
594,Gameweek 36,3
594,Gameweek 37,3
594,Gameweek 38,2
596,Gameweek 26,2
596,Gameweek 27,2
596,Gameweek 28,3
596,Gameweek 29,3
596,Gameweek 30,3
596,Gameweek 31,2
596,Gameweek 32,2
596,Gameweek 33,3
596,Gameweek 34,2
596,Gameweek 35,4
596,Gameweek 36,3
596,Gameweek 37,3
596,Gameweek 38,2
600,Gameweek 26,2
600,Gameweek 27,2
600,Gameweek 28,3
600,Gameweek 29,3
600,Gameweek 30,3
600,Gameweek 31,2
600,Gameweek 32,2
600,Gameweek 33,3
600,Gameweek 34,2
600,Gameweek 35,4
600,Gameweek 36,3
600,Gameweek 37,3
600,Gameweek 38,2
605,Gameweek 26,2
605,Gameweek 27,2
605,Gameweek 28,3
605,Gameweek 29,3
605,Gameweek 30,3
605,Gameweek 31,2
605,Gameweek 32,2
605,Gameweek 33,3
605,Gameweek 34,2
605,Gameweek 35,4
605,Gameweek 36,3
605,Gameweek 37,3
605,Gameweek 38,2
608,Gameweek 26,2
608,Gameweek 27,2
608,Gameweek 28,3
608,Gameweek 29,3
608,Gameweek 30,3
608,Gameweek 31,2
608,Gameweek 32,2
608,Gameweek 33,3
608,Gameweek 34,2
608,Gameweek 35,4
608,Gameweek 36,3
608,Gameweek 37,3
608,Gameweek 38,2
622,Gameweek 26,2
622,Gameweek 27,2
622,Gameweek 28,3
622,Gameweek 29,3
622,Gameweek 30,3
622,Gameweek 31,2
622,Gameweek 32,2
622,Gameweek 33,3
622,Gameweek 34,2
622,Gameweek 35,4
622,Gameweek 36,3
622,Gameweek 37,3
622,Gameweek 38,2
660,Gameweek 26,2
660,Gameweek 27,2
660,Gameweek 28,3
660,Gameweek 29,3
660,Gameweek 30,3
660,Gameweek 31,2
660,Gameweek 32,2
660,Gameweek 33,3
660,Gameweek 34,2
660,Gameweek 35,4
660,Gameweek 36,3
660,Gameweek 37,3
660,Gameweek 38,2
674,Gameweek 26,2
674,Gameweek 27,2
674,Gameweek 28,3
674,Gameweek 29,3
674,Gameweek 30,3
674,Gameweek 31,2
674,Gameweek 32,2
674,Gameweek 33,3
674,Gameweek 34,2
674,Gameweek 35,4
674,Gameweek 36,3
674,Gameweek 37,3
674,Gameweek 38,2
675,Gameweek 26,2
675,Gameweek 27,2
675,Gameweek 28,3
675,Gameweek 29,3
675,Gameweek 30,3
675,Gameweek 31,2
675,Gameweek 32,2
675,Gameweek 33,3
675,Gameweek 34,2
675,Gameweek 35,4
675,Gameweek 36,3
675,Gameweek 37,3
675,Gameweek 38,2
694,Gameweek 26,2
694,Gameweek 27,2
694,Gameweek 28,3
694,Gameweek 29,3
694,Gameweek 30,3
694,Gameweek 31,2
694,Gameweek 32,2
694,Gameweek 33,3
694,Gameweek 34,2
694,Gameweek 35,4
694,Gameweek 36,3
694,Gameweek 37,3
694,Gameweek 38,2
706,Gameweek 26,2
706,Gameweek 27,2
706,Gameweek 28,3
706,Gameweek 29,3
706,Gameweek 30,3
706,Gameweek 31,2
706,Gameweek 32,2
706,Gameweek 33,3
706,Gameweek 34,2
706,Gameweek 35,4
706,Gameweek 36,3
706,Gameweek 37,3
706,Gameweek 38,2
805,Gameweek 26,2
805,Gameweek 27,2
805,Gameweek 28,3
805,Gameweek 29,3
805,Gameweek 30,3
805,Gameweek 31,2
805,Gameweek 32,2
805,Gameweek 33,3
805,Gameweek 34,2
805,Gameweek 35,4
805,Gameweek 36,3
805,Gameweek 37,3
805,Gameweek 38,2
806,Gameweek 26,2
806,Gameweek 27,2
806,Gameweek 28,3
806,Gameweek 29,3
806,Gameweek 30,3
806,Gameweek 31,2
806,Gameweek 32,2
806,Gameweek 33,3
806,Gameweek 34,2
806,Gameweek 35,4
806,Gameweek 36,3
806,Gameweek 37,3
806,Gameweek 38,2
126,Gameweek 27,3
126,Gameweek 28,3
126,Gameweek 29,4
126,Gameweek 30,2
126,Gameweek 31,3
126,Gameweek 32,2
126,Gameweek 33,2
126,Gameweek 34,3
126,Gameweek 35,4
126,Gameweek 36,2
126,Gameweek 37,2
126,Gameweek 38,2
126,,3
145,Gameweek 27,3
145,Gameweek 28,3
145,Gameweek 29,4
145,Gameweek 30,2
145,Gameweek 31,3
145,Gameweek 32,2
145,Gameweek 33,2
145,Gameweek 34,3
145,Gameweek 35,4
145,Gameweek 36,2
145,Gameweek 37,2
145,Gameweek 38,2
145,,3
185,Gameweek 27,3
185,Gameweek 28,3
185,Gameweek 29,4
185,Gameweek 30,2
185,Gameweek 31,3
185,Gameweek 32,2
185,Gameweek 33,2
185,Gameweek 34,3
185,Gameweek 35,4
185,Gameweek 36,2
185,Gameweek 37,2
185,Gameweek 38,2
185,,3
186,Gameweek 27,3
186,Gameweek 28,3
186,Gameweek 29,4
186,Gameweek 30,2
186,Gameweek 31,3
186,Gameweek 32,2
186,Gameweek 33,2
186,Gameweek 34,3
186,Gameweek 35,4
186,Gameweek 36,2
186,Gameweek 37,2
186,Gameweek 38,2
186,,3
187,Gameweek 27,3
187,Gameweek 28,3
187,Gameweek 29,4
187,Gameweek 30,2
187,Gameweek 31,3
187,Gameweek 32,2
187,Gameweek 33,2
187,Gameweek 34,3
187,Gameweek 35,4
187,Gameweek 36,2
187,Gameweek 37,2
187,Gameweek 38,2
187,,3
188,Gameweek 27,3
188,Gameweek 28,3
188,Gameweek 29,4
188,Gameweek 30,2
188,Gameweek 31,3
188,Gameweek 32,2
188,Gameweek 33,2
188,Gameweek 34,3
188,Gameweek 35,4
188,Gameweek 36,2
188,Gameweek 37,2
188,Gameweek 38,2
188,,3
189,Gameweek 27,3
189,Gameweek 28,3
189,Gameweek 29,4
189,Gameweek 30,2
189,Gameweek 31,3
189,Gameweek 32,2
189,Gameweek 33,2
189,Gameweek 34,3
189,Gameweek 35,4
189,Gameweek 36,2
189,Gameweek 37,2
189,Gameweek 38,2
189,,3
190,Gameweek 27,3
190,Gameweek 28,3
190,Gameweek 29,4
190,Gameweek 30,2
190,Gameweek 31,3
190,Gameweek 32,2
190,Gameweek 33,2
190,Gameweek 34,3
190,Gameweek 35,4
190,Gameweek 36,2
190,Gameweek 37,2
190,Gameweek 38,2
190,,3
191,Gameweek 27,3
191,Gameweek 28,3
191,Gameweek 29,4
191,Gameweek 30,2
191,Gameweek 31,3
191,Gameweek 32,2
191,Gameweek 33,2
191,Gameweek 34,3
191,Gameweek 35,4
191,Gameweek 36,2
191,Gameweek 37,2
191,Gameweek 38,2
191,,3
192,Gameweek 27,3
192,Gameweek 28,3
192,Gameweek 29,4
192,Gameweek 30,2
192,Gameweek 31,3
192,Gameweek 32,2
192,Gameweek 33,2
192,Gameweek 34,3
192,Gameweek 35,4
192,Gameweek 36,2
192,Gameweek 37,2
192,Gameweek 38,2
192,,3
194,Gameweek 27,3
194,Gameweek 28,3
194,Gameweek 29,4
194,Gameweek 30,2
194,Gameweek 31,3
194,Gameweek 32,2
194,Gameweek 33,2
194,Gameweek 34,3
194,Gameweek 35,4
194,Gameweek 36,2
194,Gameweek 37,2
194,Gameweek 38,2
194,,3
195,Gameweek 27,3
195,Gameweek 28,3
195,Gameweek 29,4
195,Gameweek 30,2
195,Gameweek 31,3
195,Gameweek 32,2
195,Gameweek 33,2
195,Gameweek 34,3
195,Gameweek 35,4
195,Gameweek 36,2
195,Gameweek 37,2
195,Gameweek 38,2
195,,3
196,Gameweek 27,3
196,Gameweek 28,3
196,Gameweek 29,4
196,Gameweek 30,2
196,Gameweek 31,3
196,Gameweek 32,2
196,Gameweek 33,2
196,Gameweek 34,3
196,Gameweek 35,4
196,Gameweek 36,2
196,Gameweek 37,2
196,Gameweek 38,2
196,,3
197,Gameweek 27,3
197,Gameweek 28,3
197,Gameweek 29,4
197,Gameweek 30,2
197,Gameweek 31,3
197,Gameweek 32,2
197,Gameweek 33,2
197,Gameweek 34,3
197,Gameweek 35,4
197,Gameweek 36,2
197,Gameweek 37,2
197,Gameweek 38,2
197,,3
198,Gameweek 27,3
198,Gameweek 28,3
198,Gameweek 29,4
198,Gameweek 30,2
198,Gameweek 31,3
198,Gameweek 32,2
198,Gameweek 33,2
198,Gameweek 34,3
198,Gameweek 35,4
198,Gameweek 36,2
198,Gameweek 37,2
198,Gameweek 38,2
198,,3
199,Gameweek 27,3
199,Gameweek 28,3
199,Gameweek 29,4
199,Gameweek 30,2
199,Gameweek 31,3
199,Gameweek 32,2
199,Gameweek 33,2
199,Gameweek 34,3
199,Gameweek 35,4
199,Gameweek 36,2
199,Gameweek 37,2
199,Gameweek 38,2
199,,3
201,Gameweek 27,3
201,Gameweek 28,3
201,Gameweek 29,4
201,Gameweek 30,2
201,Gameweek 31,3
201,Gameweek 32,2
201,Gameweek 33,2
201,Gameweek 34,3
201,Gameweek 35,4
201,Gameweek 36,2
201,Gameweek 37,2
201,Gameweek 38,2
201,,3
202,Gameweek 27,3
202,Gameweek 28,3
202,Gameweek 29,4
202,Gameweek 30,2
202,Gameweek 31,3
202,Gameweek 32,2
202,Gameweek 33,2
202,Gameweek 34,3
202,Gameweek 35,4
202,Gameweek 36,2
202,Gameweek 37,2
202,Gameweek 38,2
202,,3
203,Gameweek 27,3
203,Gameweek 28,3
203,Gameweek 29,4
203,Gameweek 30,2
203,Gameweek 31,3
203,Gameweek 32,2
203,Gameweek 33,2
203,Gameweek 34,3
203,Gameweek 35,4
203,Gameweek 36,2
203,Gameweek 37,2
203,Gameweek 38,2
203,,3
206,Gameweek 27,3
206,Gameweek 28,3
206,Gameweek 29,4
206,Gameweek 30,2
206,Gameweek 31,3
206,Gameweek 32,2
206,Gameweek 33,2
206,Gameweek 34,3
206,Gameweek 35,4
206,Gameweek 36,2
206,Gameweek 37,2
206,Gameweek 38,2
206,,3
207,Gameweek 27,3
207,Gameweek 28,3
207,Gameweek 29,4
207,Gameweek 30,2
207,Gameweek 31,3
207,Gameweek 32,2
207,Gameweek 33,2
207,Gameweek 34,3
207,Gameweek 35,4
207,Gameweek 36,2
207,Gameweek 37,2
207,Gameweek 38,2
207,,3
208,Gameweek 27,3
208,Gameweek 28,3
208,Gameweek 29,4
208,Gameweek 30,2
208,Gameweek 31,3
208,Gameweek 32,2
208,Gameweek 33,2
208,Gameweek 34,3
208,Gameweek 35,4
208,Gameweek 36,2
208,Gameweek 37,2
208,Gameweek 38,2
208,,3
210,Gameweek 27,3
210,Gameweek 28,3
210,Gameweek 29,4
210,Gameweek 30,2
210,Gameweek 31,3
210,Gameweek 32,2
210,Gameweek 33,2
210,Gameweek 34,3
210,Gameweek 35,4
210,Gameweek 36,2
210,Gameweek 37,2
210,Gameweek 38,2
210,,3
211,Gameweek 27,3
211,Gameweek 28,3
211,Gameweek 29,4
211,Gameweek 30,2
211,Gameweek 31,3
211,Gameweek 32,2
211,Gameweek 33,2
211,Gameweek 34,3
211,Gameweek 35,4
211,Gameweek 36,2
211,Gameweek 37,2
211,Gameweek 38,2
211,,3
212,Gameweek 27,3
212,Gameweek 28,3
212,Gameweek 29,4
212,Gameweek 30,2
212,Gameweek 31,3
212,Gameweek 32,2
212,Gameweek 33,2
212,Gameweek 34,3
212,Gameweek 35,4
212,Gameweek 36,2
212,Gameweek 37,2
212,Gameweek 38,2
212,,3
213,Gameweek 27,3
213,Gameweek 28,3
213,Gameweek 29,4
213,Gameweek 30,2
213,Gameweek 31,3
213,Gameweek 32,2
213,Gameweek 33,2
213,Gameweek 34,3
213,Gameweek 35,4
213,Gameweek 36,2
213,Gameweek 37,2
213,Gameweek 38,2
213,,3
214,Gameweek 27,3
214,Gameweek 28,3
214,Gameweek 29,4
214,Gameweek 30,2
214,Gameweek 31,3
214,Gameweek 32,2
214,Gameweek 33,2
214,Gameweek 34,3
214,Gameweek 35,4
214,Gameweek 36,2
214,Gameweek 37,2
214,Gameweek 38,2
214,,3
215,Gameweek 27,3
215,Gameweek 28,3
215,Gameweek 29,4
215,Gameweek 30,2
215,Gameweek 31,3
215,Gameweek 32,2
215,Gameweek 33,2
215,Gameweek 34,3
215,Gameweek 35,4
215,Gameweek 36,2
215,Gameweek 37,2
215,Gameweek 38,2
215,,3
216,Gameweek 27,3
216,Gameweek 28,3
216,Gameweek 29,4
216,Gameweek 30,2
216,Gameweek 31,3
216,Gameweek 32,2
216,Gameweek 33,2
216,Gameweek 34,3
216,Gameweek 35,4
216,Gameweek 36,2
216,Gameweek 37,2
216,Gameweek 38,2
216,,3
217,Gameweek 27,3
217,Gameweek 28,3
217,Gameweek 29,4
217,Gameweek 30,2
217,Gameweek 31,3
217,Gameweek 32,2
217,Gameweek 33,2
217,Gameweek 34,3
217,Gameweek 35,4
217,Gameweek 36,2
217,Gameweek 37,2
217,Gameweek 38,2
217,,3
218,Gameweek 27,3
218,Gameweek 28,3
218,Gameweek 29,4
218,Gameweek 30,2
218,Gameweek 31,3
218,Gameweek 32,2
218,Gameweek 33,2
218,Gameweek 34,3
218,Gameweek 35,4
218,Gameweek 36,2
218,Gameweek 37,2
218,Gameweek 38,2
218,,3
362,Gameweek 27,3
362,Gameweek 28,3
362,Gameweek 29,4
362,Gameweek 30,2
362,Gameweek 31,3
362,Gameweek 32,2
362,Gameweek 33,2
362,Gameweek 34,3
362,Gameweek 35,4
362,Gameweek 36,2
362,Gameweek 37,2
362,Gameweek 38,2
362,,3
589,Gameweek 27,3
589,Gameweek 28,3
589,Gameweek 29,4
589,Gameweek 30,2
589,Gameweek 31,3
589,Gameweek 32,2
589,Gameweek 33,2
589,Gameweek 34,3
589,Gameweek 35,4
589,Gameweek 36,2
589,Gameweek 37,2
589,Gameweek 38,2
589,,3
609,Gameweek 27,3
609,Gameweek 28,3
609,Gameweek 29,4
609,Gameweek 30,2
609,Gameweek 31,3
609,Gameweek 32,2
609,Gameweek 33,2
609,Gameweek 34,3
609,Gameweek 35,4
609,Gameweek 36,2
609,Gameweek 37,2
609,Gameweek 38,2
609,,3
611,Gameweek 27,3
611,Gameweek 28,3
611,Gameweek 29,4
611,Gameweek 30,2
611,Gameweek 31,3
611,Gameweek 32,2
611,Gameweek 33,2
611,Gameweek 34,3
611,Gameweek 35,4
611,Gameweek 36,2
611,Gameweek 37,2
611,Gameweek 38,2
611,,3
613,Gameweek 27,3
613,Gameweek 28,3
613,Gameweek 29,4
613,Gameweek 30,2
613,Gameweek 31,3
613,Gameweek 32,2
613,Gameweek 33,2
613,Gameweek 34,3
613,Gameweek 35,4
613,Gameweek 36,2
613,Gameweek 37,2
613,Gameweek 38,2
613,,3
623,Gameweek 27,3
623,Gameweek 28,3
623,Gameweek 29,4
623,Gameweek 30,2
623,Gameweek 31,3
623,Gameweek 32,2
623,Gameweek 33,2
623,Gameweek 34,3
623,Gameweek 35,4
623,Gameweek 36,2
623,Gameweek 37,2
623,Gameweek 38,2
623,,3
659,Gameweek 27,3
659,Gameweek 28,3
659,Gameweek 29,4
659,Gameweek 30,2
659,Gameweek 31,3
659,Gameweek 32,2
659,Gameweek 33,2
659,Gameweek 34,3
659,Gameweek 35,4
659,Gameweek 36,2
659,Gameweek 37,2
659,Gameweek 38,2
659,,3
667,Gameweek 27,3
667,Gameweek 28,3
667,Gameweek 29,4
667,Gameweek 30,2
667,Gameweek 31,3
667,Gameweek 32,2
667,Gameweek 33,2
667,Gameweek 34,3
667,Gameweek 35,4
667,Gameweek 36,2
667,Gameweek 37,2
667,Gameweek 38,2
667,,3
671,Gameweek 27,3
671,Gameweek 28,3
671,Gameweek 29,4
671,Gameweek 30,2
671,Gameweek 31,3
671,Gameweek 32,2
671,Gameweek 33,2
671,Gameweek 34,3
671,Gameweek 35,4
671,Gameweek 36,2
671,Gameweek 37,2
671,Gameweek 38,2
671,,3
677,Gameweek 27,3
677,Gameweek 28,3
677,Gameweek 29,4
677,Gameweek 30,2
677,Gameweek 31,3
677,Gameweek 32,2
677,Gameweek 33,2
677,Gameweek 34,3
677,Gameweek 35,4
677,Gameweek 36,2
677,Gameweek 37,2
677,Gameweek 38,2
677,,3
680,Gameweek 27,3
680,Gameweek 28,3
680,Gameweek 29,4
680,Gameweek 30,2
680,Gameweek 31,3
680,Gameweek 32,2
680,Gameweek 33,2
680,Gameweek 34,3
680,Gameweek 35,4
680,Gameweek 36,2
680,Gameweek 37,2
680,Gameweek 38,2
680,,3
681,Gameweek 27,3
681,Gameweek 28,3
681,Gameweek 29,4
681,Gameweek 30,2
681,Gameweek 31,3
681,Gameweek 32,2
681,Gameweek 33,2
681,Gameweek 34,3
681,Gameweek 35,4
681,Gameweek 36,2
681,Gameweek 37,2
681,Gameweek 38,2
681,,3
687,Gameweek 27,3
687,Gameweek 28,3
687,Gameweek 29,4
687,Gameweek 30,2
687,Gameweek 31,3
687,Gameweek 32,2
687,Gameweek 33,2
687,Gameweek 34,3
687,Gameweek 35,4
687,Gameweek 36,2
687,Gameweek 37,2
687,Gameweek 38,2
687,,3
716,Gameweek 27,3
716,Gameweek 28,3
716,Gameweek 29,4
716,Gameweek 30,2
716,Gameweek 31,3
716,Gameweek 32,2
716,Gameweek 33,2
716,Gameweek 34,3
716,Gameweek 35,4
716,Gameweek 36,2
716,Gameweek 37,2
716,Gameweek 38,2
716,,3
717,Gameweek 27,3
717,Gameweek 28,3
717,Gameweek 29,4
717,Gameweek 30,2
717,Gameweek 31,3
717,Gameweek 32,2
717,Gameweek 33,2
717,Gameweek 34,3
717,Gameweek 35,4
717,Gameweek 36,2
717,Gameweek 37,2
717,Gameweek 38,2
717,,3
718,Gameweek 27,3
718,Gameweek 28,3
718,Gameweek 29,4
718,Gameweek 30,2
718,Gameweek 31,3
718,Gameweek 32,2
718,Gameweek 33,2
718,Gameweek 34,3
718,Gameweek 35,4
718,Gameweek 36,2
718,Gameweek 37,2
718,Gameweek 38,2
718,,3
723,Gameweek 27,3
723,Gameweek 28,3
723,Gameweek 29,4
723,Gameweek 30,2
723,Gameweek 31,3
723,Gameweek 32,2
723,Gameweek 33,2
723,Gameweek 34,3
723,Gameweek 35,4
723,Gameweek 36,2
723,Gameweek 37,2
723,Gameweek 38,2
723,,3
758,Gameweek 27,3
758,Gameweek 28,3
758,Gameweek 29,4
758,Gameweek 30,2
758,Gameweek 31,3
758,Gameweek 32,2
758,Gameweek 33,2
758,Gameweek 34,3
758,Gameweek 35,4
758,Gameweek 36,2
758,Gameweek 37,2
758,Gameweek 38,2
758,,3
791,Gameweek 27,3
791,Gameweek 28,3
791,Gameweek 29,4
791,Gameweek 30,2
791,Gameweek 31,3
791,Gameweek 32,2
791,Gameweek 33,2
791,Gameweek 34,3
791,Gameweek 35,4
791,Gameweek 36,2
791,Gameweek 37,2
791,Gameweek 38,2
791,,3
819,Gameweek 27,3
819,Gameweek 28,3
819,Gameweek 29,4
819,Gameweek 30,2
819,Gameweek 31,3
819,Gameweek 32,2
819,Gameweek 33,2
819,Gameweek 34,3
819,Gameweek 35,4
819,Gameweek 36,2
819,Gameweek 37,2
819,Gameweek 38,2
819,,3
820,Gameweek 27,3
820,Gameweek 28,3
820,Gameweek 29,4
820,Gameweek 30,2
820,Gameweek 31,3
820,Gameweek 32,2
820,Gameweek 33,2
820,Gameweek 34,3
820,Gameweek 35,4
820,Gameweek 36,2
820,Gameweek 37,2
820,Gameweek 38,2
820,,3
7,Gameweek 26,2
7,Gameweek 27,3
7,Gameweek 28,2
7,Gameweek 29,3
7,Gameweek 30,2
7,Gameweek 31,2
7,Gameweek 32,5
7,Gameweek 33,5
7,Gameweek 34,2
7,Gameweek 35,2
7,Gameweek 36,3
7,Gameweek 37,2
7,Gameweek 38,3
219,Gameweek 26,2
219,Gameweek 27,3
219,Gameweek 28,2
